ORF,elu_mean,elu_std,elu_range,elu_missing_ratio,elu_autocorr_lag1,elu_autocorr_lag2,elu_peak_count,elu_ls_dominant_period,elu_ls_max_power,elu_ls_band_power,elu_sin_amplitude,elu_sin_freq,elu_sin_phase
YEL045C,0.0007142857142857317,0.1709830520304064,0.5800000000000001,0.0,-0.15513545920671604,0.20951547338354098,6,414.52261306532665,0.32633574116993025,3.906063294808807,0.11124131958861762,0.007846993013115722,2.3036176016673604e-11
YEL046C,0.00142857142857142,0.5006832066979956,2.25,0.0,0.4867068560920058,0.1906484626335576,3,33.11557788944724,0.48798162071639817,2.088851356573329,0.40726685088758885,0.0016666666666694063,2.6876079592109056e-25
YEL047C,-0.0007142857142857269,0.23668738531520211,0.81,0.0,0.3217601906839437,0.21345795683957092,4,469.42211055276385,0.37234868034285157,2.2260214036100594,0.04887050018353417,0.001666666666666667,7.013726657461555e-29
YEL048C,0.0007142857142857011,0.31830946949053673,1.2,0.0,0.3995461445871801,0.2315140208856123,4,385.6281407035176,0.6025425579296991,2.06083776372078,0.32766935891841015,0.0022664730661214934,1.1424241438417315e-15
YEL049W,-0.0007142857142857165,0.12062126593564822,0.39,0.0,0.35759563491371804,-0.4987071464481869,3,140.0251256281407,0.6131597642311275,1.3777013666275955,0.0937748250976899,0.0031248704759621335,2.872495606021172e-25
YEL050C,0.000714285714285714,0.24797650481199932,0.8700000000000001,0.0,0.5320088793851215,0.4045236964469851,4,469.42211055276385,0.633483865232163,1.8148943414003034,0.27602398231845643,0.0019952710613995324,4.446021200649276
YEL051W,0.0007142857142857209,0.2518067367110365,1.16,0.0,0.3335519770095946,0.33603465953839334,4,585.0,0.4652344101804688,2.995193665587064,0.27531656996800385,0.0016666666666681495,1.8814154354471295
YEL052W,-9.912705577010326e-18,0.20594728867913198,0.69,0.0,0.3971058137700933,-0.18033248390744674,1,163.14070351758795,0.4331565093747441,1.539672774880915,0.17229353909907866,0.002899270220898555,1.800700846400924
YEL053C,0.0007142857142857119,0.25066951167150875,1.15,0.0,0.4340179883198016,-0.032767217583612264,3,440.5276381909548,0.47347371705250946,2.96887723332156,0.22364365820743343,0.001666666666666667,6.786838756370232e-32
YEL054C,0.00142857142857142,0.4440054237580106,1.75,0.0,0.37243483668348915,0.5155977935306202,3,431.8592964824121,0.6201800710983857,2.3940821803862824,0.1095530236022638,0.014876977620584831,4.441419526914086e-26
YEL055C,5.9476233462061954e-18,0.3413418897737073,1.14,0.0,0.6080651211368908,-0.05260289247061332,2,417.41206030150755,0.6444175118493299,2.019123772244785,0.3926617201411411,0.0016666666666666976,8.255419546851472e-27
YEL056W,7.93016446160826e-18,0.30234795470498177,1.24,0.0,-0.449496667282569,0.1575488338982926,3,59.12060301507538,0.4038681674712219,4.641339884241269,0.12899883850547325,0.004469924928869806,1.0891374905874494
YEL057C,0.0007142857142857188,0.2644256386346584,1.21,0.0,-0.19063447511223033,0.01544098378388695,3,59.12060301507538,0.43920728227663897,2.986775226066087,0.14238186114034193,0.0016666666666666702,2.4353238797926804
YEL058W,0.0007142857142857188,0.26719346350308704,1.0,0.0,0.8172423351099071,0.6584405093568072,3,30.22613065326633,0.814741235502075,1.4544069765783767,0.019704930088845433,0.0037790029730846372,5.101491732016881e-22
YEL059C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YEL059W,-0.0007142857142857171,0.12343096889205987,0.44,0.0,0.3647179062819135,0.15094067434777106,3,535.8793969849247,0.5260114399432432,2.7909207106099934,0.1374068241671874,0.001666666666666667,1.8214802512140849
YEL060C,-0.0007142857142857338,0.49350733509839384,1.95,0.0,0.769499688045338,0.2310865907187788,2,475.20100502512565,0.6425854638224986,1.7967910991253842,0.8050638166192217,0.001666666666666667,2.4136862249301267
YEL061C,1.982541115402065e-18,0.3205798318226344,1.12,0.0,0.627148857439487,0.4224084235175218,4,457.86432160804026,0.6899512444199459,1.601093863200911,0.16030764844730813,0.046834961624256245,4.312242359180302
YEL062W,0.001428571428571428,0.19115652310745404,0.8500000000000001,0.0,-0.13315348549078032,0.26759338784736364,3,21.55778894472362,0.44844481481394144,3.454688986790546,0.14488824128456038,0.003308962167054323,1.4424401407681327
YEL063C,0.0007142857142857229,0.2301075613618952,0.81,0.0,-0.23085892726716406,0.04298661728567967,5,70.678391959799,0.39613143626427816,4.601929699491128,0.08728289352480782,0.0031733809147864375,4.2597580882422066e-16
YEL064C,7.93016446160826e-18,0.20287223283915137,0.65,0.0,0.3127328433122519,0.2284641270558733,4,446.3065326633166,0.5082807529534787,2.192391873540689,0.20169049120610993,0.0021963930819468474,4.157053789895608
YEL065W,0.000714285714285707,0.5703565837728721,2.25,0.0,0.2271124904102334,0.007594912136655674,2,322.0603015075377,0.42606013467986825,2.3353517206740473,0.5470306823572321,0.0031649793374694227,1.4533560829606702
YEL066W,0.0007142857142857109,0.2236855026183696,0.95,0.0,-0.3278000688679152,0.06232138928304991,4,88.01507537688443,0.5189953135066495,3.8900561939587597,0.02179707043396041,0.0033050376537665607,2.3157722696895705e-16
YEL067C,0.0014285714285714288,0.10842094834863014,0.43999999999999995,0.0,-0.33822573787415894,0.24125591757179982,5,73.5678391959799,0.4134845388367736,4.778043956783669,0.07733016225707882,0.002966370131623429,0.18285190034364365
YEL068C,-0.0007142857142857119,0.08867793135952193,0.35,0.0,-0.1533213516874978,-0.2691864439044044,4,116.90954773869348,0.37954304402312505,4.8810817352669,0.06034278231493254,0.0039058653696974885,0.47031490010735744
YEL069C,0.0014285714285714238,0.1855823707320569,0.79,0.0,0.648114611341102,0.48243026878807727,2,30.22613065326633,0.7313581394206273,2.3135710540736096,0.11174937164057262,0.004511178230996834,1.1435671789830217
YEL070W,5.451988067355679e-18,0.28593205986237863,1.0,0.0,0.04472591394000647,-0.10869410226723843,4,102.46231155778895,0.3260740156806797,3.921139262654749,0.14517789774767603,0.0045110792834692735,1.1586217415417739
YEL071W,-0.0007142857142856991,0.2688723617978901,1.05,0.0,0.5615670872967925,-0.10222427907822619,3,30.22613065326633,0.44864618992006106,2.118264886556305,0.23162688155329333,0.003951084835977004,2.238374347362479
YEL072W,0.0007142857142857109,0.2767790321774054,0.9500000000000001,0.0,-0.1627282141736267,0.14283720898720972,4,62.01005025125629,0.3422989009039992,3.4503366764032135,0.1614360365349378,0.0020818646240594253,0.5070349671703783
YEL073C,-0.0007142857142857156,0.1917388210827533,0.61,0.0,-0.1784465597093736,-0.14471551936383156,4,142.91457286432163,0.3103763366382421,3.5643328566036403,0.1352315234751067,0.010382140571899548,0.677417789723688
YEL074W,-0.000714285714285705,0.22269339222072915,0.8300000000000001,0.0,-0.08024517312764301,-0.42164163781664693,3,116.90954773869348,0.5300293788006641,5.179659329174678,0.05816648893883045,0.005260158627423765,6.489024018080088e-32
YEL075C,0.0,0.3688979727319117,1.32,0.0,0.4511672184201667,0.0822582123611695,2,310.5025125628141,0.5464528207118644,2.265169732744983,0.2844893631885324,0.0016666666666666852,1.0165227244759581e-26
YEL076C,-0.0014285714285714338,0.37824514240780677,1.3599999999999999,0.0,0.11218136228512413,-0.16216083360863134,4,316.2814070351759,0.3731777468546786,4.152314088583603,0.24911043485547474,0.001666666666669359,3.3084647457121406e-24
YEL076C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YEL076W-C,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YEL077C,0.000714285714285697,0.3638772219486419,1.4100000000000001,0.0,0.6033158659253561,0.11898566016132957,3,290.27638190954775,0.4437495096846463,1.10012191397191,0.19206733403208795,0.001666666666666667,5.712704317857455e-29
YER001W,0.002142857142857157,0.5695258500520859,1.88,0.0,0.45631815534423253,-0.08229349643688032,3,431.8592964824121,0.6115112055605749,2.35355773298788,0.07100804189475479,0.004855819971390576,3.2079684574213963e-08
YER002W,0.000714285714285713,0.3262659801387794,1.1,0.0,0.6748084047977144,0.13584019718878962,3,342.28643216080405,0.6391797260353013,1.1390358043375324,0.36999934744703195,0.0016666666666674825,2.520560610435813e-24
YER003C,0.0007142857142857109,0.5083652270579023,1.6600000000000001,0.0,0.42291097529282856,0.12639073597694267,3,440.5276381909548,0.6035712436726052,2.295724168455777,0.40380638134899494,0.0016666666666668114,1.1330257061617852e-28
YER004W,-1.2390881971262907e-19,0.16155494421403513,0.65,0.0,0.07119693396226413,-0.480054341108883,4,174.69849246231158,0.44630694770561796,2.954960148528156,0.15536147245073686,0.0056880173391756555,5.019623313692658e-15
YER005W,-0.0007142857142857174,0.2228216546835571,0.8300000000000001,0.0,0.0932895303382253,-0.44357160532701523,4,131.356783919598,0.5821618338073142,2.7198436589208774,0.24883609567835127,0.007614652914537611,0.2210529133682613
YER006W,0.0014285714285714238,0.5498812487756807,1.62,0.0,0.6650294020940717,0.197237474229181,2,362.51256281407035,0.7562964382658997,1.1867940583444183,0.5954986101284864,0.0019137610574224211,7.07152287912971e-47
YER007C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER007W,9.169252658734552e-18,0.21810875399999097,0.89,0.0,0.26198511395682117,-0.1667130526266064,3,168.91959798994975,0.443440183276787,2.563015673297589,0.08825438586409279,0.0044130959445831935,2.8379552198465726e-24
YER008C,-9.912705577010326e-19,0.22762751528382003,0.72,0.0,-0.10263348433623873,-0.3394127428485557,2,85.12562814070353,0.4552369666740299,4.029883986523138,2.0542415691044176e-12,0.001666666976639323,2.165376440598693e-19
YER009W,0.0007142857142857202,0.23888025349577158,0.65,0.0,0.24509188229272327,-0.13723079281393707,3,307.6130653266332,0.31422482016518627,2.6178490958645235,0.13769859409522772,0.0016666666666666722,5.4925363491472297e-33
YER010C,1.982541115402065e-18,0.13212548148310704,0.44000000000000006,0.0,-0.13125116050324404,-0.07094408390762001,3,99.57286432160805,0.3957089571625803,4.382195399837007,0.06867132348926407,0.006341350356690798,1.1348944528025506
YER011W,0.0007142857142857109,0.2661756746885755,1.01,0.0,0.2972011123067706,0.04958301887984914,4,371.1809045226131,0.4962300797768229,2.8007721857878054,0.27895642901368306,0.0026890657559347363,3.245036194370074
YER012W,-3.96508223080413e-18,0.3788139384975162,1.5899999999999999,0.0,0.5855684011194479,-0.1813240086680035,3,160.25125628140705,0.32583812777923116,2.201841424534654,0.26130597885123164,0.004392832489164219,1.5654768132502677
YER013W,0.0007142857142857358,0.6047368292514201,2.7,0.0,0.25803316128910614,0.030773324397717645,4,506.9849246231156,0.4278307056646264,3.273407638588341,0.1712693196759546,0.004875369785435358,8.247513901073459e-06
YER014W,-0.0014285714285714377,0.2828391047639514,1.04,0.0,-0.02738064533896231,0.010526449247141736,4,102.46231155778895,0.37324957742737525,4.449777603363425,0.30788664304099517,0.0016666666666695232,2.3499487960847514
YER015W,0.000714285714285703,0.291093119261917,0.94,0.0,0.511616155277419,0.29336076833013613,2,411.63316582914575,0.6901332239066016,1.9794169568768964,0.3390040966280231,0.0024804330787873215,2.1863779256655214
YER016W,-0.0007142857142857248,0.21802569592053286,0.8,0.0,0.7994728918774539,0.7081089343631007,4,547.4371859296483,0.7387613198777115,1.0209580465878785,1.2017129300150144,0.049989369755511735,3.887502432730516e-37
YER017C,-0.0007142857142857169,0.2610819325617996,0.91,0.0,-0.41544573950420854,0.09469798734704488,4,18.668341708542712,0.391790287577476,3.7033258646549956,0.09434902561873076,0.0055838884957140995,4.946104524021363e-33
YER018C,0.0007142857142857109,0.18982940784196914,0.63,0.0,0.6747234857803427,0.4328958462300187,4,394.2964824120603,0.7787842603635438,0.9499326738669105,0.0,0.0,0.0
YER019C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER019W,-0.001428571428571428,0.21463780597812224,0.8200000000000001,0.0,0.5892878791552506,0.2692983484645149,2,391.4070351758794,0.7412277163391157,1.853127618265036,0.243358305782862,0.0019882826004388545,4.88905166450042e-21
YER020W,-7.93016446160826e-18,0.5909072927045567,2.39,0.0,0.6382105936764629,0.22446932799617345,1,498.3165829145729,0.4257291729104758,2.7843216786001945,0.8183060961043804,0.001666666666666667,2.425581278424093
YER021W,1.1895246692412391e-17,0.4017639676654512,1.6400000000000001,0.0,0.447241295210384,-0.37842448888288277,3,102.46231155778895,0.3503503087985209,3.58590527540523,0.44691487077711334,0.001666666666667556,2.1790576304151097
YER022W,-0.002142857142857141,0.31293948688041845,1.28,0.0,0.1722897188343191,0.3534026185187473,4,567.6633165829146,0.2838252036045521,2.1098155204726377,0.20153327703985063,0.0037563355075733076,1.424091611855099
YER023W,-0.0007142857142857149,0.2247050220595337,0.88,0.0,-0.22606023761449975,-0.15296063153400322,3,59.12060301507538,0.4127184311827188,5.244304522743412,3.247050214243354,0.04994338269737702,0.05550204051414367
YER024W,-7.93016446160826e-18,0.5140455788574172,1.77,0.0,0.7081408953819419,0.3692618470890947,3,449.1959798994975,0.6736241949693889,0.5798078766890981,0.5768298232089776,0.0022178901636982946,3.4219828405910104
YER025W,0.0007142857142857149,0.3622837145055217,1.23,0.0,0.7698448082179377,0.2198905182127427,1,348.06532663316585,0.7453376180355679,0.8264412963035432,0.4443270971368588,0.001666666666666667,1.0098605178827776e-31
YER026C,0.000714285714285707,0.3124434642736937,1.19,0.0,0.4372086118729014,0.26792293597535827,3,541.6582914572865,0.5265233788845728,2.280431102662353,1.7257324594430653e-10,0.008332451992362364,1.5929194640834694
YER027C,0.000769230769230767,0.19161104587003402,0.81,0.07142857142857142,-0.11270184273377498,-0.1989371094793482,3,108.24120603015076,0.5256168074699268,5.998570612594229,0.19506696733196727,0.009186828811719639,2.638877417880672
YER028C,-0.0007692307692307827,0.3222865790771537,1.1600000000000001,0.07142857142857142,-0.03245292704243095,-0.5182875966504116,3,137.1356783919598,0.4053326164670585,3.817794864941569,0.22808984615111944,0.001666666666666667,2.236579140420316
YER029C,0.0007142857142857209,0.28431532509105567,1.06,0.0,-0.07966709683523476,0.02423149912773719,3,18.668341708542712,0.3131632388134126,3.9742974521117906,0.0382616483985676,0.004162691608856179,1.959840123708782
YER030W,1.982541115402065e-18,0.19116186110952454,0.78,0.0,-0.47563364023063825,0.22715965587765743,5,73.5678391959799,0.36666812842898383,4.554178147758592,0.11026768932557317,0.003710768257238462,1.7891324735143916
YER031C,0.001428571428571435,0.18909019551742057,0.69,0.0,-0.17181208069365508,-0.5780681105766297,4,102.46231155778895,0.7315744162982569,6.884966647652023,0.08766515081496208,0.003007703076638425,4.341943783645037
YER032W,0.0007142857142857209,0.3294468152549553,1.0,0.0,0.5143620722933997,0.28169648113842793,3,506.9849246231156,0.6192280636344686,1.6943433275759305,6.717044650684481e-20,0.027675673490164244,0.05744233988460622
YER033C,0.0021428571428571417,0.24287499934353565,0.85,0.0,0.5257596438588388,0.13975292680305404,3,388.5175879396985,0.6655876859418651,2.0159508195417066,0.2857204404489363,0.0026141369352500753,2.4588133983397884
YER034W,6.938893903907228e-18,0.19992855866891196,0.8200000000000001,0.0,0.4563205848486221,0.13495136697491428,3,428.9698492462312,0.5033314926713292,1.5344813454278143,0.19829232454609777,0.0023163237507586253,4.138082290625736e-13
YER035W,-7.93016446160826e-18,0.3875011520720201,1.73,0.0,0.6141951385692177,0.27799106774759424,2,538.7688442211056,0.4469381837444062,2.6688798014488024,0.2748575928810574,0.0034917856130975955,1.2829259075026476
YER036C,-0.000714285714285707,0.3915986335470521,1.7000000000000002,0.0,0.5185784849337768,-0.0016131366226912766,2,316.2814070351759,0.4355997594113343,1.7804250009718858,0.21625355919759445,0.002273429923303138,2.055304197013942e-42
YER037W,-0.0021428571428571525,0.48283653802190607,2.2199999999999998,0.0,0.10433549320751363,-0.06081909507792939,2,102.46231155778895,0.43015644484130516,4.08504263645664,0.13507047807183872,0.0044430523527536235,1.0255499851895604
YER038C,-0.0007142857142857124,0.3505600475507377,1.16,0.0,0.22929850534847165,-0.19626670512147407,2,157.36180904522615,0.2816156373329632,3.031929753484613,0.24955244000565427,0.002294844962202706,0.7943853408273706
YER039C,-9.912705577010326e-19,0.2246902629971185,0.79,0.0,0.2054273840581801,-0.04796158103023608,3,489.6482412060302,0.4503135356020589,4.294406139692121,0.2409302309019303,0.001666666666666667,1.9451679624484555
YER040W,-0.0014285714285714388,0.1899570305868876,0.72,0.0,0.07383549092153319,6.135871928285453e-05,4,371.1809045226131,0.38287596053701506,3.3365066385478612,0.16554062660681185,0.0028933819461553164,1.6038496225082806
YER041W,0.0,0.27234431988097085,0.93,0.0,0.6330758301253615,0.8405833345924456,6,30.22613065326633,0.7786727671958732,1.3217086585497364,0.1481274010265154,0.0047484427838974524,0.4998156274692152
YER042W,0.0,0.3364520768252145,1.19,0.0,0.034994604033077796,-0.48075042912719473,4,24.447236180904525,0.6853429838904028,2.882279074537219,0.09025711191697836,0.004479177208818593,0.19991263222720454
YER043C,0.000714285714285705,0.6735350694625472,2.7,0.0,0.668419319356928,0.29658643584671945,3,463.64321608040206,0.5849003611241799,1.6559523631971929,7.735350694625378,0.03386764730478682,0.8554660357593802
YER044C,1.1895246692412391e-17,0.3534927762446396,1.2,0.0,0.36635403709236913,0.2193127435539923,3,509.8743718592965,0.4657863759715852,2.9967847784710475,0.43096933020973643,0.0016666666666666683,2.1036406553243743
YER044C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER045C,0.0007142857142857142,0.19615825556037605,0.81,0.0,0.15523918610391804,0.3085542362758312,3,585.0,0.45644676710262233,3.3051333105901977,0.17168469281983342,0.0016666666666666937,1.2771356832470149
YER046W,3.96508223080413e-18,0.3153682654566608,1.04,0.0,0.47388126033566286,0.6770988917692737,5,585.0,0.6623793064181631,1.8424108187038217,0.3591472747692133,0.001666666666666667,1.5905940033516206
YER047C,-1.982541115402065e-18,0.2427226518359704,1.0699999999999998,0.0,-0.563125522921938,0.1198296669724186,2,18.668341708542712,0.41124847712806656,4.624751909903209,0.19625205522526132,0.0016666666666857377,2.596666964633959
YER048C,0.0007142857142857162,0.2019711537293767,0.81,0.0,0.23005216278531876,0.22761886413147892,4,489.6482412060302,0.4865262750951336,3.184176622821976,0.27563556674796047,0.001666666666666667,2.2967728985090927
YER049W,0.0007142857142857327,0.5063519990468839,1.76,0.0,0.483335737729109,-0.020293945814247347,2,348.06532663316585,0.5451940228365932,1.7040176682535664,0.513656010946679,0.0016666666666667145,3.9216985242063773e-31
YER050C,-0.0007142857142857109,0.194586164745092,0.8,0.0,0.02147893749438633,0.35903872603597625,4,30.22613065326633,0.4587727639121453,3.3196649620931074,0.09284527758799145,0.004088158913702116,1.182473527102903
YER051W,0.0007142857142857188,0.18801459995414815,0.76,0.0,-0.06201668633142089,-0.018460925170591024,3,21.55778894472362,0.34616783467428175,3.8559692857262124,0.1354907952643045,0.004993060971847019,0.18237637681103075
YER052C,1.982541115402065e-18,0.4066939881532551,1.41,0.0,0.63616779587569,0.022196144021403897,2,376.9597989949749,0.5686719009387986,1.4434808494039073,0.40964286193971905,0.002354732857187934,3.468115951242324e-28
YER053C,-0.0021428571428571204,0.6061138338561798,2.2199999999999998,0.0,0.6960164235782073,0.303987853604588,2,365.4020100502513,0.8243380944948168,0.697777121684626,0.8123623546460029,0.002764602670501506,2.3990065229033832
YER054C,-0.001428571428571394,0.8411459627271861,2.94,0.0,0.37638089877522146,-0.08743050087296905,3,472.31155778894475,0.4680079772936056,2.012984453650762,1.1771167704982288,0.0016666666666669036,2.4508031551041864
YER055C,-0.000714285714285709,0.2629085741609561,1.04,0.0,0.32854955679925446,-0.06739900338069456,4,36.005025125628144,0.4283913507113066,2.2423210277811836,0.16088016452727347,0.01017539906305895,0.2456324596424639
YER056C,-0.0007142857142857188,0.3989712536317495,1.65,0.0,0.3972838353287151,-0.10137160952666327,2,166.03015075376885,0.387791542005323,2.4769878034654433,0.2678078385114857,0.0016666666666670348,1.795507474026396e-31
YER056C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER057C,-1.3877787807814457e-17,0.16488090940346697,0.6699999999999999,0.0,0.46531220766672504,-0.025765447677062774,2,238.26633165829148,0.6716983504950705,1.3163141838882315,0.194693612175063,0.0037068628180333073,7.026048362229268e-20
YER058W,5.9476233462061954e-18,0.21702534414210706,0.9199999999999999,0.0,0.07909388609106424,0.4088895855734982,5,475.20100502512565,0.4460840449864856,2.647904265259862,0.03446658418655389,0.004423011351519785,8.19718411280785e-12
YER059W,-2.7259940336778397e-18,0.2930138953311649,1.15,0.0,0.576016894868519,0.3559434356592214,2,339.39698492462315,0.6957322654667458,1.8834170776938712,0.35617680102326704,0.0030043737109342874,1.7517315179288457
YER060W,-0.0007142857142857119,0.2333135317156565,0.9099999999999999,0.0,0.37082889223762877,-0.19174075007026767,3,157.36180904522615,0.5251736650227318,1.4387508143754923,0.1837117718973524,0.002308676330889737,2.1198131255625e-25
YER060W-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER061C,0.0007142857142857149,0.2583315777864423,1.0899999999999999,0.0,0.3538869828705353,0.2635133352857952,4,350.95477386934675,0.5566619620855925,2.6784500302641163,0.2772352867258308,0.0029488911987985535,1.7172583252837947
YER062C,-1.586032892321652e-17,0.6081353232863319,2.36,0.0,0.5713040842394108,-0.06325754916260658,2,27.33668341708543,0.6758129669288317,1.4231573820959569,0.6078492642835274,0.002766074833334472,6.61831401525393e-23
YER063W,-0.0007142857142857238,0.17498833780382891,0.6699999999999999,0.0,0.18607845233881984,-0.11169534308850927,3,102.46231155778895,0.413760204070184,4.28312379502023,0.13862734635950644,0.0031759038117045763,1.333413017902576
YER064C,-0.001428571428571426,0.1988846450604378,0.5599999999999999,0.0,0.09992093580399025,0.2027739232997723,5,402.96482412060305,0.40988410831516536,2.569179348274886,0.0879846647614878,0.005092921267566704,1.3569291335512179e-05
YER065C,0.0007142857142857269,0.8189493642616067,2.7800000000000002,0.0,0.29166482530128385,0.03949851616768514,4,151.58291457286433,0.45093203376823043,1.9232955444098774,0.589185036657384,0.001666666666666667,4.31600945952306
YER066C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER066W,-0.0007142857142857188,0.14058369574813462,0.5,0.0,0.1793909401965766,-0.305836835675282,3,122.68844221105529,0.35894044816602877,3.8212447936400107,0.07808973318268417,0.00488125068021261,2.316720152848416e-13
YER067W,-0.0014285714285714377,1.0009628018124574,4.02,0.0,0.4384734638129663,0.2864189586823815,3,402.96482412060305,0.63408058188652,1.9387272835873213,1.1273722884144886,0.0025385850678117813,2.3296583474898833
YER068W,-9.912705577010326e-19,0.1777638883463118,0.6799999999999999,0.0,-0.20822831657720742,-0.2632775120792754,3,145.80402010050253,0.47851490323097273,3.743896650722164,0.00040271861154128434,0.0048119202402971874,0.2315789861733565
YER069W,-7.93016446160826e-18,0.27694764848252457,1.06,0.0,0.5673706363564565,0.38323567785185664,2,30.22613065326633,0.5786669416034544,1.4762134898168033,0.16604611576146378,0.0035991143773186386,7.518167550668581e-13
YER070W,-0.0007142857142856872,0.8889356740805608,3.0,0.0,0.6293543490100226,0.10453524858910027,3,446.3065326633166,0.6121571541182494,2.0744940290268072,0.7472888772254004,0.001666666666666667,6.745700328676101e-31
YER071C,-0.000714285714285709,0.3183319086765143,0.8500000000000001,0.0,0.30733007647828936,-0.3122698751526979,3,111.13065326633166,0.4190371043463858,3.3826098545109233,0.2247402497168892,0.0023491293114491774,2.4435034542469024e-29
YER072W,0.0007142857142857124,0.35066191054946944,1.46,0.0,-0.5048303253630462,0.34987098764366775,3,59.12060301507538,0.4739957086837989,5.303741718807697,0.17603093660542662,0.0024662636120588947,4.19383306688365e-07
YER073W,0.0,0.33566564997245185,1.42,0.0,0.2553514152532862,-0.4093264975077046,4,203.59296482412063,0.3677313972996851,3.561558843530223,0.1283347612263295,0.003957923406139101,1.2610355007778212e-31
YER074W,0.001428571428571414,0.4430552552263357,1.57,0.0,0.16716473932467893,0.38380946848680725,5,443.4170854271357,0.5424040858132414,3.12924961366958,0.11949326923353251,0.004785554887305353,3.010277915297198e-13
YER075C,-0.0007142857142857248,0.40766695590736257,1.63,0.0,0.4308155970494282,0.07005904968245262,2,322.0603015075377,0.5687358868240061,1.7926366526933613,0.3622386729948685,0.002621765803166571,2.2800229406043873e-23
YER076C,-0.0007142857142857229,0.17380055423692187,0.6599999999999999,0.0,-0.02540053874134913,0.052440639270882036,3,148.69346733668343,0.36444063185720704,3.4195548527437136,0.042283619031214685,0.00514773267301623,2.510694686656096e-06
YER077C,-0.0014285714285714398,0.212362800847214,0.8800000000000001,0.0,-0.13200381081484847,-0.17230603607956144,4,93.79396984924624,0.4234121452645181,4.172739355254795,0.02980166106131929,0.003780004686708117,9.343291626013318e-28
YER078C,0.000714285714285705,0.2558309789605598,0.94,0.0,0.5517188892322256,0.7585467511617251,5,541.6582914572865,0.6885853364909843,1.5323312618537428,1.3089545481826444e-17,0.0016666666689423067,2.5190108265393513e-25
YER079W,0.0007142857142857199,0.5767948915678567,2.42,0.0,0.5906247131861375,0.32128861635559697,2,353.84422110552765,0.5961696695782858,2.0252749028955597,0.6375315823978486,0.002935874775879154,1.6863704921326759
YER080W,-0.0007142857142857248,0.29008531468503945,1.1600000000000001,0.0,-0.05519680816652904,0.44150093416939784,3,431.8592964824121,0.46478683861949943,3.4856827258048773,0.28971886027347704,0.002188485701955988,2.4905032984090925
YER081W,-0.000714285714285707,0.3372888606375907,1.4100000000000001,0.0,0.7221967004676244,0.4645100113484012,4,30.22613065326633,0.4982980136448097,1.863525843079963,0.2795247820037536,0.003699926926010732,0.9855526682416373
YER082C,-2.9738116731030977e-18,0.3475012846841618,1.19,0.0,0.5888251923118933,0.030673787127861316,3,405.85427135678395,0.5224723365267251,0.7532390314203524,0.30047494174303563,0.0016666666666667672,5.541659797817652e-27
YER083C,0.0007142857142857159,0.18234442628146977,0.72,0.0,0.347081423711832,0.07467806543218171,2,330.7286432160804,0.5122370947265279,2.592323655497305,0.19520138457009611,0.003030555899369579,2.0977022120450157
YER084W,-0.000714285714285724,0.25549571664607174,1.01,0.0,0.1180225304832421,-0.05781211947684329,3,140.0251256281407,0.5487534879196453,2.2378300072217288,0.19187728985384503,0.0016666666666667275,1.6015244421173487
YER085C,-0.000714285714285713,0.25140929309208365,0.8300000000000001,0.0,-0.5322144975014016,0.5000991853014732,5,59.12060301507538,0.5522807287711821,4.054017338636168,0.19258847138672835,0.001666666666666667,2.3346486725363524
YER086W,-0.0007142857142856991,0.6058343041472913,2.42,0.0,0.7454789765224122,0.7465772142951114,2,585.0,0.5967213302807436,1.8398413427717097,7.002331760945841e-13,0.0016666670454605938,4.925890043441036e-25
YER087C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER087W,0.0007142857142857122,0.20875358972839198,0.75,0.0,0.5011003766137361,0.6230655464178687,4,561.8844221105528,0.696055887340153,1.794346108471185,0.23295439369596507,0.001666666666674294,1.4503710645544239
YER088C,-0.0014285714285714318,0.2699697639910584,1.1199999999999999,0.0,-0.1646209714939251,0.2203124874321795,3,67.7889447236181,0.349622650724008,4.117469559479215,0.1893413252346714,0.004152764835182551,1.5284508848455847
YER089C,0.000714285714285705,0.47806849906254895,2.02,0.0,-0.19802816571785778,0.1202401676316979,5,73.5678391959799,0.31386570042355544,3.8014619336031203,0.10966642436233082,0.00603676655499222,2.3665309768970047e-32
