ORF,alpha_mean,alpha_std,alpha_range,alpha_missing_ratio,alpha_autocorr_lag1,alpha_autocorr_lag2,alpha_peak_count,alpha_ls_dominant_period,alpha_ls_max_power,alpha_ls_band_power,alpha_sin_amplitude,alpha_sin_freq,alpha_sin_phase
YER021W,3.2653618371328133e-18,0.18149704259460603,0.69,0.05555555555555555,0.17058700480556305,-0.4076650751734487,4,24.394472361809044,0.3518800672390084,7.0600813709590495,0.1356141578631131,0.02230941413626235,5.433954846983713e-18
YER022W,-0.0011764705882352927,0.18081132034254338,0.6599999999999999,0.05555555555555555,-0.2027339239118821,0.5405530144930277,5,14.233668341708542,0.3465173837003523,15.566832986873704,0.14233533518350008,0.007886265533437667,4.012632966495408
YER023W,-0.0005555555555555622,0.2206926526044314,0.83,0.0,-0.11313457621737001,-0.4041679850006887,4,38.78894472361809,0.32651308575304105,3.1139002821488795,1.2338871727742786,0.001666666666666667,0.9080088241370691
YER024W,0.0006250000000000006,0.22269566537092725,0.84,0.1111111111111111,-0.6272180871236067,0.28740317346804095,6,14.233668341708542,0.3899735558172405,10.431053043491731,1.2652332194833025,0.001666666666666667,0.8814203607061354
YER025W,1.2335811384723961e-17,0.27477263328068174,1.01,0.0,0.1809983941523555,0.12879824945465873,5,107.37437185929647,0.39726754046968277,20.165401345240404,0.25509980541817845,0.00940685213364762,3.3321365743331066
YER026C,0.0006249999999999988,0.24198317994232574,0.88,0.1111111111111111,0.3348777587673098,0.2436758634879134,5,112.45477386934672,0.49346984022963714,22.5463098292409,0.21690851226690386,0.007316769623480263,2.6420229742920783e-20
YER027C,-0.001111111111111109,0.23371133403051078,0.8600000000000001,0.0,0.1234858188114534,-0.25021906666234495,5,38.78894472361809,0.31179585150170763,10.177717238658593,0.1367296306434581,0.015327748797940476,7.046490702463893e-26
YER028C,0.0011764705882352936,0.2404378934836133,0.94,0.05555555555555555,-0.473412116534777,0.2114697508089729,6,16.77386934673367,0.42094240794398574,6.139435182534014,0.07687877309551515,0.0076456087618099735,9.815767222417768e-15
YER029C,7.709882115452476e-19,0.25071010261965027,1.01,0.0,-0.22653456283062212,-0.07680531579751064,5,17.620603015075375,0.4101441050280343,4.041825906533932,0.02620450454415094,0.020956535709488962,6.853369987154905e-17
YER030W,-0.0005882352941176508,0.16397527031036235,0.64,0.05555555555555555,0.23376382800269235,0.06298805095495945,5,77.73869346733667,0.482727792372824,25.60318192911121,0.08012489074314792,0.008887366622532639,4.000821945576484e-27
YER031C,0.0005555555555555499,0.27735801617368566,1.27,0.0,0.020110761034559905,0.07715551184102669,5,29.474874371859297,0.22886234285688334,10.743613844512502,0.1823956185358195,0.019241668588069322,1.1597244180965787
YER032W,0.0005555555555555551,0.49950500189045177,1.76,0.0,0.7566617016578236,0.3820150553100513,3,64.19095477386935,0.87210819794678,34.605271421051604,0.1832837222842896,0.010884697856878756,2.092150192544505e-13
YER033C,3.0839528461809902e-18,0.2563851269737255,1.0,0.0,-0.13740715169125597,0.15864661306103334,6,14.233668341708542,0.27255332709463875,7.27350632407335,0.04694370010997384,0.018091339211189186,2.055108082171832e-15
YER034W,3.2653618371328133e-18,0.20196097468104487,0.77,0.05555555555555555,0.3093776673710223,0.021414368829532758,4,64.19095477386935,0.3922352820364397,20.390303334987266,0.15374481045262187,0.008707048800925833,0.07934571277846383
YER035W,0.0,0.28203045309077573,0.93,0.05555555555555555,0.7614690552875399,0.7933717926812951,6,168.3391959798995,0.782050853171627,14.829960168358763,0.8517886745013581,0.002729695924147054,3.1857297167517395
YER036C,0.0011764705882352862,0.18739333759709428,0.62,0.05555555555555555,0.46063094290751566,0.31654247569077576,4,124.30904522613065,0.4143184654523585,24.294242914686627,0.0847355013434132,0.025466569879903745,2.488914132792512
YER037W,0.0011111111111111122,0.19255270242163974,0.8200000000000001,0.0,-0.05403904948611425,0.3207958647092933,6,178.5,0.3563986997165376,5.760719065852241,0.1572111009581571,0.00495306012624415,1.6349161146171165
YER038C,0.0011764705882352914,0.15966444051201206,0.52,0.05555555555555555,0.041055693338583193,-0.3821069670701382,4,27.781407035175878,0.510255663527322,8.710128253389962,0.5905840952832503,0.0016666666666666672,3.966449113756374
YER039C,1.6326809185664067e-18,0.18651604567467553,0.6599999999999999,0.05555555555555555,-0.22364921723107717,0.2658274144069256,6,12.540201005025125,0.4063989460910086,10.46597650903777,0.10325689846312695,0.012884477179995532,1.4114101774285244e-25
YER040W,-0.0005882352941176475,0.11373191327365338,0.46,0.05555555555555555,-0.1720515559106845,-0.3638988565937653,3,26.087939698492463,0.3005052582372628,3.7557740112194793,0.006043528984097922,0.010755243603969096,1.830842426523772e-13
YER041W,-0.0005555555555555561,0.1736366647860546,0.71,0.0,-0.22561482094702542,0.16744268763114092,7,15.92713567839196,0.4269954745382935,6.575061290014988,0.0337895717520239,0.012410581720786426,6.639575673718385e-30
YER042W,0.0005555555555555437,0.3828326037175201,1.51,0.0,0.010201323581568864,0.18426209519686088,4,14.233668341708542,0.28320578121740186,15.420619659614369,0.18819075651543898,0.008380912450387972,5.261953728159938e-25
YER043C,-0.0005555555555555561,0.3858104344856742,1.42,0.0,0.2746953592668633,-0.09320668883632498,5,111.60804020100502,0.4038486910762143,17.813828615218334,0.3542677285651919,0.009126887357563227,3.5860426831836083
YER044C,0.0,0.30565049030260405,1.28,0.0,0.40536481572222605,0.24748486831214478,5,178.5,0.43082028784742277,8.452228020000224,0.18499418334699896,0.014843627903527995,0.2634957522107059
YER044C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER045C,-0.0006249999999999971,0.19207644148879893,0.69,0.1111111111111111,-0.44048672053484317,0.15160284119377296,6,13.386934673366834,0.3414812649802238,6.5526370267143665,0.10543697674088534,0.013094184354437858,2.264452615112457
YER046W,-0.0011111111111111074,0.2009667990514544,0.8500000000000001,0.0,0.11761671851948191,0.013864266284962604,5,65.88442211055276,0.3550050951060752,14.549047485797972,0.1662154679151625,0.015075053344628933,0.2818538344728867
YER047C,0.0005555555555555683,0.28910728923940676,1.13,0.0,-0.08570278634689768,0.15833964773308118,6,50.643216080402006,0.31986635534978963,11.221713294156995,0.06217282197571491,0.006859073663184036,1.7827368774847162e-19
YER048C,0.0005555555555555468,0.2044361411357325,0.7,0.0,-0.787423177157889,0.7203388717173712,7,14.233668341708542,0.6938628343373271,3.6652989103657942,0.0409850854978913,0.008861425282163604,1.3711996877638163e-21
YER049W,0.0005555555555555552,0.28010855479462926,0.91,0.0,0.5270855394433792,0.50408630900104,4,143.78391959798995,0.48258280140753135,25.39152935554482,0.6567486000409675,0.0031550442688163005,8.152705005184838e-20
YER050C,-0.001666666666666665,0.21396391180653704,0.98,0.0,-0.3592149685630139,0.2986013594370917,6,14.233668341708542,0.4784937223229575,2.3130477643577567,0.1390975602056911,0.021347044784891467,0.5102406146923283
YER051W,-0.0005555555555555591,0.20533095837972365,0.77,0.0,0.0741285754851687,0.16810852392311706,4,44.71608040201005,0.28565879506821923,5.652346682641646,0.6793543598093861,0.001666666666666667,0.5090914537471656
YER052C,0.0005555555555555633,0.18407342201240795,0.78,0.0,0.28614456400888233,0.2824478961895705,6,145.47738693467335,0.41240142018603054,17.27675357646164,0.19675667904699182,0.005494662403201849,2.0055003400860287
YER053C,-0.000588235294117628,0.47083743401874534,1.5,0.05555555555555555,0.6119606538396712,0.6446451039914612,7,164.10552763819095,0.49578437690338223,20.37000834587859,0.3548912106350189,0.013153899935498585,0.7479666620789089
YER054C,0.0005555555555555514,0.26577919453357063,1.08,0.0,0.5299403563515412,0.2596515655118538,4,81.97236180904522,0.43473557002886815,30.055144457315468,0.2720623646220498,0.012007721077778113,2.637205291977263e-11
YER055C,2.44902137784961e-18,0.1961092132700852,0.96,0.05555555555555555,-0.0773191974689531,0.33223603257878315,5,56.57035175879397,0.37367650313438994,10.767853485507457,0.9772624450492974,0.0016666666666666676,4.269574056196165
YER056C,-0.0005555555555555475,0.20603322877153749,0.72,0.0,-0.07397067950471711,-0.05093387051528719,4,11.693467336683417,0.2642488887144317,10.68080709128975,0.1328023710795619,0.035244163970542516,1.4789667309902181
YER056C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER057C,-0.0005555555555555561,0.2974049282678831,0.98,0.0,0.14325445498621459,0.8071761605781949,6,178.5,0.5298343882868997,6.550210532033722,0.10783433724016485,0.023702495185281388,0.9210511311402656
YER058W,-0.0005555555555555611,0.16015521021192125,0.5700000000000001,0.0,0.08963510845169954,0.34628804473548946,5,137.856783919598,0.3107388515227528,11.955522843123973,0.12099187234119323,0.00724695416939731,0.5520723377850907
YER059W,-5.107796901487266e-18,0.5751328348979717,2.6599999999999997,0.0,-0.14769170942812337,-0.03476736827691723,7,17.620603015075375,0.25338881540131947,10.997193735701126,0.38122200367350695,0.013452205871397093,2.691156121554278
YER060W,0.0005555555555555683,0.3619771665945277,1.28,0.0,-0.23922685127311524,0.009549018328588716,7,15.08040201005025,0.3722824013453055,3.574260108118514,0.11822939190125781,0.014061550643734872,5.125767509627322e-13
YER060W-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER061C,0.0005555555555555591,0.33066384780757874,1.47,0.0,0.23974580599466314,-0.3093494337818074,4,54.030150753768844,0.3740179103355507,9.248961099736922,1.686670202756637,0.001666666666666667,3.9338901109858386
YER062C,0.0005555555555555561,0.25391320087826647,0.73,0.0,0.5689482502133283,0.5435691546098493,6,127.69597989949747,0.6745088043948085,21.914779841673656,0.29345791981136277,0.007854161457591987,0.023339037432489437
YER063W,-0.0005882352941176369,0.21136727411658135,0.8799999999999999,0.05555555555555555,0.24345844506287587,0.3986329521597279,6,65.88442211055276,0.44005780930520644,14.620229245158036,0.03929888730378997,0.011146623599958319,5.92851696146335e-14
YER064C,4.625929269271485e-18,0.31091263510296047,1.54,0.0,-0.10343205850577565,0.35989881395044726,4,14.233668341708542,0.33607923536691336,9.467456133621903,0.015405128911110113,0.011182006711865165,1.7541502510175988e-14
YER065C,-3.0839528461809902e-18,0.2085665361461421,0.92,0.0,-0.12976685664063362,-0.07523907539009106,6,22.701005025125628,0.2910814063109186,11.388543177780729,0.1027290994453439,0.010765609084679984,3.4228981262620134e-23
YER066C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER066W,0.0011111111111111135,0.1493277115343926,0.59,0.0,-0.2891220326345629,-0.021681924162301452,5,46.40954773869346,0.33488488134421274,3.7445515652768893,0.026505077912469803,0.010169076625944752,1.6932003232181972e-21
YER067W,-6.530723674265627e-18,0.1927509822970316,0.81,0.05555555555555555,-0.2373237040833708,0.09574575277005262,5,18.467336683417084,0.4402406803054185,15.703772190870584,0.14505263596670315,0.012325793969580801,1.0230250646378036
YER068W,-0.0005555555555555622,0.2450730553715275,0.99,0.0,-0.49199503242752585,0.3705977583102375,7,14.233668341708542,0.5245724866890147,1.9255982791742419,0.7347302904405376,0.0016666666666671408,0.6946535700615057
YER069W,0.001176470588235295,0.2503381795736502,0.8400000000000001,0.05555555555555555,0.30579465195035394,0.5678864155931789,6,138.7035175879397,0.6121326875821224,17.50036647907642,0.30057232603169626,0.006308882945690702,3.239864471450408
YER070W,-0.0005555555555555931,0.8251025001795045,2.96,0.0,0.5856302459803332,-0.1681523338675044,4,58.26381909547738,0.7632032805085252,22.577003844881684,0.85398936096816,0.014655280389328345,9.05505806449109e-17
YER071C,0.0005555555555555653,0.33698783727181575,1.4,0.0,0.19617357639068123,-0.05863792758173417,5,59.11055276381909,0.5045020687294742,16.166690258835025,0.30415953370338894,0.015068472328227956,3.0198648169922574e-24
YER072W,0.0005555555555555483,0.3191737983924227,1.35,0.0,0.7404931749517705,0.6518425555072038,6,131.92964824120602,0.7973997726538226,32.025795272394745,0.03901896512710531,0.017302763743892953,9.869090560572912e-07
YER073W,0.0005882352941176508,0.22097299777109564,0.9600000000000001,0.05555555555555555,-0.31461285653249454,0.2996912660933163,5,12.540201005025125,0.3812732592839739,12.609992271018733,0.1357583608657385,0.013939234649926519,0.6163754267326587
YER074W,-0.0005555555555555561,0.269515454560427,1.01,0.0,0.1373130437870405,0.33669626228237065,5,137.01005025125627,0.3374968005972954,14.116862374871452,0.21381212817131257,0.007240221538113962,3.266746516094937
YER075C,0.0016666666666666705,0.20605419998954969,0.81,0.0,-0.20208038804538225,0.14548798285829495,6,14.233668341708542,0.3418038823232865,8.52548713163592,0.12282630761264521,0.010356150631742571,1.982159955778692
YER076C,5.782411586589357e-19,0.1628564466707481,0.51,0.0,0.11375791160804762,-0.20228103877579118,5,29.474874371859297,0.3346090085684471,10.37372265078877,0.08911826199012161,0.011089814905021983,1.1475051173947344
YER077C,-0.0005882352941176443,0.18331812876030545,0.79,0.05555555555555555,0.13026316189573056,0.28548269860242614,4,63.34422110552764,0.4318863895860025,22.554787429694223,0.6829516087698707,0.001666666666666696,0.8010602603815179
YER078C,-0.0005555555555555591,0.1983675662955633,0.89,0.0,0.11031376714808716,0.07313236343924348,4,59.9572864321608,0.3946922266299682,15.336853506744873,0.1808650290805493,0.016723254417463692,0.1478995563517184
YER079W,0.001666666666666665,0.27576660824367805,1.12,0.0,0.09838026350675366,0.2918865665193488,6,51.48994974874372,0.25843509358030714,8.042856950189687,1.302997234229269,0.001666666666666667,3.793113941562794
YER080W,3.0839528461809902e-18,0.22435091560618453,0.77,0.0,-0.01572916120544995,0.5059614062052185,5,178.5,0.3597156839296076,7.977993301159152,0.1251125397309752,0.016819779370848505,6.7712928383565e-11
YER081W,0.0,0.2902489353028611,1.05,0.0,0.4391074616486768,0.15734924393651728,5,138.7035175879397,0.3980378562644878,13.100487961811094,0.2493001202325553,0.007101237233331606,0.8365472067732176
YER082C,-0.0005882352941176443,0.33298066695751877,1.33,0.05555555555555555,-0.12659762003706032,-0.04082709078244893,4,66.73115577889448,0.2865315914250155,13.541695338075893,0.06674214355830208,0.009440933141241113,5.4229117484620905e-15
YER083C,4.625929269271485e-18,0.19661016137411505,0.66,0.0,-0.5644378138957356,0.5490530563111841,7,14.233668341708542,0.5872895696680345,1.9909019319884778,0.03760783867180036,0.014215674349261319,1.3743595745508452
YER084W,-3.854941057726238e-19,0.1072380529476361,0.39,0.0,-0.1795905477114386,0.20872426485593099,5,18.467336683417084,0.3656395395263189,6.492895459345281,0.06519269069224089,0.00700203854518988,0.8286483313649053
YER085C,4.89804275569922e-18,0.29043577805854187,1.35,0.05555555555555555,0.43705730914829083,-0.08180418305255545,4,147.17085427135677,0.4357707426265985,12.01130449237961,0.2568642634578656,0.006654379264254968,0.7809993650784197
YER086W,-0.0005555555555555614,0.19676472759285737,0.87,0.0,-0.31320474842041507,0.3958326087167159,7,14.233668341708542,0.3613555201333017,7.252805293516388,0.23865301722566762,0.0033087447933876626,1.058937015139754e-09
YER087C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER087W,-0.0005555555555555622,0.22520292632355238,0.9199999999999999,0.0,-0.3769233109664847,0.37327968691295826,4,13.386934673366834,0.34281150659469606,8.319769149490206,0.1357615452843604,0.009373853876253236,0.1850736457832154
YER088C,0.0011764705882352886,0.22085082409896123,0.71,0.05555555555555555,0.20189472344070683,0.41071200259662055,5,111.60804020100502,0.5064156745592504,22.932367733396937,0.2290992338733362,0.008927551028450942,3.118703162825672
YER089C,0.0005555555555555613,0.2516936458435626,1.18,0.0,0.22513320829274486,0.3187333378505641,6,132.77638190954775,0.46565631348881487,14.680099527455107,0.23833428929378483,0.007464572005470396,3.064429437385756
YER090W,-4.625929269271485e-18,0.17900962109463403,0.6599999999999999,0.0,-0.3364485928124051,0.417018163834529,6,16.77386934673367,0.4981048675556885,6.540068845847771,0.2624937744127044,0.0028388527861485085,1.4048883504785678e-27
YER091C,-0.0005555555555555607,0.48883617140012847,1.75,0.0,0.25470673811233707,-0.3158794747186991,4,32.015075376884425,0.38494607557017674,13.477407198238696,0.1716521047604286,0.008382022413235714,3.1338587258560334e-19
YER092W,5.107796901487266e-18,0.17866791044343194,0.71,0.0,-0.5342558452210399,0.06585256875528411,6,16.77386934673367,0.41568937950172075,2.4515946783882754,0.04148174883918602,0.011494021401392291,3.329289879848771e-20
YER093C,-7.709882115452476e-18,0.376105777083463,1.5299999999999998,0.0,-0.4182920049382021,-0.022814809470398045,5,15.08040201005025,0.35847779333718993,0.789608204049188,0.15850857921590322,0.020866474726772413,8.693672630246732e-19
YER093C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER094C,0.0005882352941176459,0.1657237456177952,0.69,0.05555555555555555,-0.3922691638178996,-0.07458518019225129,5,29.474874371859297,0.2902466892869966,2.6859446167559837,0.06799403750795166,0.015489028970952914,3.486071344176585e-14
YER095W,-0.0005555555555555683,0.66748676409867,2.25,0.0,0.6825872230436749,0.14060976655802448,2,62.497487437185924,0.8104355418322007,27.203611734746133,0.8091896205921592,0.014984521247503343,8.429436144973824e-17
YER096W,-0.001111111111111108,0.15996141510060374,0.61,0.0,-0.5176683521212146,-0.012988016846882331,6,11.693467336683417,0.5533027311913843,1.963602752487999,0.026288623157048257,0.014767027761906713,3.639126452551443e-15
YER097W,0.0005555555555555552,0.25189222171004944,0.9,0.0,-0.5907222629319251,0.21706190712408238,6,13.386934673366834,0.41146381679615807,1.0862846578886107,0.11036122605606423,0.020622117994878897,6.802474552891901e-14
YER098W,6.1679056923619804e-18,0.18657735958875374,0.7,0.0,-0.09748432948709933,-0.23458737041887143,5,28.628140703517587,0.2910089621102314,7.432543417701079,0.09961795943944757,0.015729274903125964,3.121827650775348e-21
YER099C,0.0005882352941176427,0.2768620507684456,1.04,0.05555555555555555,-0.07529075935652324,0.5220246183920373,6,96.36683417085426,0.440115724793806,23.797216157624327,0.2683465799919165,0.010333392996776915,2.6585222674758113
YER100W,0.0005555555555555545,0.1345557390585041,0.51,0.0,0.08048515450387776,0.198035890655484,4,83.66582914572864,0.252157447676875,17.537271511904184,0.07067993845143458,0.007563095793159146,7.556587583804016e-13
YER101C,-0.0006249999999999988,0.08749776782867093,0.28,0.1111111111111111,0.3559530470453296,0.1805000852262591,5,178.5,0.45916156976968125,8.646937379091748,0.0843108544619669,0.003958993553779404,1.7555748837783336
YER102W,0.0005555555555555518,0.1641297664865017,0.62,0.0,0.18726089478951113,0.4497273373097093,6,54.87688442211055,0.36287511688618407,14.355494882364122,0.12981288714206102,0.007390563724720392,3.2640513560779025
YER103W,0.000588235294117641,0.22187623970120063,0.6699999999999999,0.05555555555555555,0.6447447425383096,0.6066134143302118,5,132.77638190954775,0.7526031341509377,23.551913460320236,0.2722084516863716,0.0074462478875200015,0.15202563980748993
YER104W,-0.0005555555555555541,0.1394621502703321,0.4,0.0,0.0050817154576024304,-0.22854246273114853,6,31.168341708542712,0.4689860697306335,9.783060682510188,0.03765094691467689,0.008507570128394919,1.5504171639750024e-31
YER105C,-3.0839528461809902e-18,0.24476746334247762,1.1099999999999999,0.0,0.3349638600374713,0.03516997750028161,5,63.34422110552764,0.3705638769256463,12.111170707780415,0.02722809552723939,0.011920909830641278,2.3026759653121634e-15
YER106W,0.0006250000000000006,0.2071976336134175,0.77,0.1111111111111111,0.324282917121191,-0.10260095811166618,3,38.78894472361809,0.3762989620284331,8.763953378437852,0.15713346915638549,0.006542538639241247,0.48579421738569606
YER107C,-7.709882115452476e-18,0.21847959477565254,0.87,0.0,-0.4374759568921291,0.2566258532674753,7,12.540201005025125,0.4993822280852536,3.7482192531924725,0.07340240529923249,0.01061351719857723,1.1913905291099256
YER108C,-0.0011111111111111074,0.17467076613792554,0.76,0.0,0.43987531036875915,-0.10295589923534397,4,32.015075376884425,0.35349557535505494,13.5947181326274,0.041413061641325306,0.04837000902706684,1.1294343941139178e-27
YER109C,-0.0016666666666666728,0.18255136263528682,0.65,0.0,-0.28223321632494663,0.514712563934652,8,14.233668341708542,0.5037689029661476,15.524197699384853,0.11380208147160165,0.010257561307482937,7.650704723351122e-20
YER110C,-9.25185853854297e-18,0.28948229652260254,1.1,0.0,0.5256153943062429,0.6436204322027229,7,139.5502512562814,0.5222511055154166,25.658512366189402,0.6442380161300095,0.003016596402601067,1.2677759173654047e-23
YER111C,0.00111111111111114,0.7362886578335435,2.58,0.0,0.580426983135583,-0.13816178957021677,4,56.57035175879397,0.7815703424970732,20.145219723101555,0.8114466991592255,0.016063534604265052,1.8710958416206807e-19
YER112W,1.5419764230904951e-18,0.15748015748023622,0.5,0.0,-0.44756347652672873,-0.08235012804860849,5,12.540201005025125,0.3175194794956177,1.8717408147150179,0.049020292280463326,0.016856374975280503,7.76627875305046e-16
YER113C,0.0011111111111111055,0.23560534065086444,0.99,0.0,-0.6483729259847282,0.38945067709039055,6,14.233668341708542,0.5869359870782416,2.3173948329273166,0.07671573023092154,0.018191020870914055,3.4140178470818446e-33
YER114C,-0.0005555555555555576,0.3185291234238022,1.38,0.0,0.37656171872531097,0.4183612034450993,5,178.5,0.4507460448672984,13.280237081363058,0.14825309993384167,0.02736171723111007,3.2612055194303675
YER115C,-0.000588235294117641,0.22540083480808126,0.6799999999999999,0.05555555555555555,-0.48300754595674567,0.42201958621028723,7,14.233668341708542,0.5303135491699528,6.9662638939160795,2.2955478302338163e-13,0.013000793538650426,2.955066205240948e-13
YER116C,3.0839528461809902e-18,0.16110727964792762,0.68,0.0,-0.08706351244150347,-0.1354725041165375,6,10.0,0.42358099033518654,11.977656243967697,0.10543779191148334,0.004788786321504963,3.202917573784608e-24
YER117W,-0.0011111111111111105,0.204229959954973,0.75,0.0,-0.02589580124707775,0.6237039155551753,7,14.233668341708542,0.32886421914696,10.341976337019243,4.454387764632731e-13,0.005358069032958636,0.8617510729936229
YER118C,3.0839528461809902e-18,0.33,1.35,0.0,0.3667873228761029,-0.058344546641927564,5,61.65075376884422,0.7036980908121109,21.36279371419235,0.29443825704564136,0.013554167510195326,3.453421607838281e-23
YER119C,2.3129646346357427e-18,0.2093641166325627,0.94,0.0,-0.32192429395997957,-0.11184286559389034,5,23.547738693467338,0.44606282989751095,5.947469427797315,0.10253108063203675,0.008128119725184096,2.314988359434691e-19
YER119C-A,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
YER120W,0.0005555555555555487,0.22257264038267052,0.8200000000000001,0.0,0.2507765966871775,0.19016336977231332,6,59.9572864321608,0.4381889288817452,15.419633172903145,0.7476261655095744,0.001666666666666667,0.5291260323328819
YER121W,-0.0005555555555555552,0.2613952354879531,0.95,0.0,-0.3632316595047979,-0.21349653989885023,3,25.241206030150753,0.3816423737374037,0.21443708312717769,0.025414862719094333,0.010636372479605902,1.5227617183405011e-19
YER122C,-0.0005555555555555584,0.22574499433904577,0.6799999999999999,0.0,0.3546665898765236,0.2503703186062432,6,65.03768844221105,0.6687682407692231,26.94634020258152,0.1072773314444598,0.010956382977276018,1.5516940197824806e-24
YER123W,0.001666666666666668,0.23812345070945404,1.1300000000000001,0.0,0.15566528572605176,-0.20961740825498146,4,19.314070351758794,0.2347460840468043,9.567177339912455,0.08307817926479083,0.010000258767369515,0.0001772182043882553
YER124C,-6.1679056923619804e-18,0.9138198217737821,3.2199999999999998,0.0,0.7205446404466783,0.3669157813559592,3,103.98743718592964,0.7175226613618764,37.638301242747715,1.1595050801908307,0.009695569202426457,2.2578838399337875
YER125W,0.0011111111111111113,0.14078702942501836,0.56,0.0,0.6471659561809763,0.5193972809074286,5,125.15577889447235,0.7820206024755977,32.27319341044147,0.1758270171593765,0.008040146297183096,1.0402133427758975
YER126C,0.0005555555555555569,0.24949888047449167,0.88,0.0,0.445038610346272,0.104213470638487,3,58.26381909547738,0.4168892810562228,22.60526960459399,0.34231264054289556,0.003193771984116335,5.732634309597333e-20
YER127W,-0.0011111111111111122,0.31391592803893087,1.1,0.0,0.14133153987952304,-0.4239206367432108,3,29.474874371859297,0.4652282299174359,11.030106755099375,1.1160151644325762,0.0016666666670255904,0.8041931120834818
YER128W,-0.0011111111111111074,0.17012704040376184,0.54,0.0,0.43920995277890723,0.26365050368302834,4,131.92964824120602,0.47750809792640697,17.21883925766901,0.16259290514918232,0.007590395324401796,0.35867977807311346
YER129W,0.0005555555555555561,0.17507053252339383,0.71,0.0,-0.3846480562039036,-0.14597998731732512,5,20.1608040201005,0.45770818303134325,4.127278741115746,0.0359652660190962,0.010338159392451874,8.052676468208117e-14
YER130C,0.0,0.3519943181359608,1.6099999999999999,0.0,-0.14725695613438636,0.09561126846413312,4,54.87688442211055,0.3111011493988269,7.866965719150024,1.3837755061294408,0.001666666666666667,3.898186697400987
YER131W,-0.0005555555555555507,0.1469116220431795,0.5,0.0,-0.3723490819031221,0.5686495721416991,7,14.233668341708542,0.5432649953550132,14.118453435623127,0.10626536317113348,0.013308096775422417,2.4926006360636124
YER132C,0.0011111111111111105,0.18082799957998422,0.65,0.0,-0.5905865276750315,0.43194635563478606,8,14.233668341708542,0.5851954420575848,2.0573597596878774,0.07223707458492427,0.049740409556593715,0.8177716446796681
YER133W,-0.000555555555555553,0.16358729311635364,0.66,0.0,-0.041815781965914844,0.3231886762283965,7,14.233668341708542,0.2846451385265661,6.718452748435277,0.149289390562233,0.003121129922560655,2.293038994693091
YER134C,-0.0005555555555555591,0.21435879118437082,0.75,0.0,0.019813784053536447,0.27954088524954834,6,14.233668341708542,0.3663700913793846,8.357122283823987,0.3433161421761692,0.0028220923684249646,3.1662236960315164
YER135C,5.782411586589357e-19,0.18803073034893938,0.8200000000000001,0.0,-0.2862360540258401,-0.23297780256085404,5,24.394472361809044,0.4627449842966485,3.0525827178730904,0.07342146628942459,0.007956081106745177,0.4401234823194428
YER136W,-0.0005555555555555499,0.217242113326282,0.8999999999999999,0.0,0.17114848812426522,0.10284135741305014,5,173.41959798994975,0.33760973381374443,10.823639273380945,0.12026184401522391,0.014068021311280578,0.17968929401768002
YER137C,0.0005555555555555514,0.31396164348570815,1.52,0.0,-0.4844159140338335,0.2583529731075221,7,15.08040201005025,0.3540348452865301,2.160951942582172,0.0945207284322902,0.008686074035872498,0.21443526559402423
YER138C,-0.0022222222222222196,0.17576991132840417,0.7,0.0,0.34341349782681335,0.09869285551434157,6,49.7964824120603,0.36893848370992016,9.410908038129199,1.0976815183505042,0.0016666666666842354,3.8646598151224216
YER139C,0.0005882352941176475,0.27303243910342995,1.11,0.05555555555555555,-0.14342968295775943,0.027184102802944983,5,34.55527638190955,0.3005489843427595,11.371573459323992,0.09425279848352283,0.008158481762957944,6.689328661772441e-27
YER140W,-7.709882115452476e-19,0.17916472867168914,0.5800000000000001,0.0,-0.22268608996041195,0.1421314548590175,6,16.77386934673367,0.31555761663587617,7.464240454343501,0.4365847494754026,0.0018113870487056632,0.4858752738810943
YER141W,0.0,0.18684515276322025,0.7,0.0,-0.41164410987495054,-0.1400094949645359,6,14.233668341708542,0.40741180680191624,1.71261402948938,0.06047354021435863,0.006345306478171557,7.355556855998495e-16
YER142C,-0.0005555555555555591,0.1929442124962614,0.61,0.0,0.14846470339844622,0.28343396910310953,5,178.5,0.3860195357829456,7.719752781271831,0.1253518235175774,0.015565987960897625,0.8911880188088851
YER143W,-0.0005555555555555622,0.3428227955311643,1.29,0.0,-0.7929393081331039,0.7541384160463307,7,14.233668341708542,0.7785471746294251,3.502676864826465,0.10675231336879766,0.008530759018312519,4.817337503988982e-21
YER144C,-0.0011111111111111122,0.2021794826629956,0.77,0.0,-0.24419883364382944,-0.17211479836332758,5,25.241206030150753,0.4848918958082778,9.853270127941691,0.13505364774355377,0.01030267096967438,2.2597195764463454
