ORF,label,alpha_mean,alpha_std,alpha_range,alpha_missing_ratio,alpha_autocorr_lag1,alpha_autocorr_lag2,alpha_peak_count,alpha_ls_dominant_period,alpha_ls_max_power,alpha_ls_band_power,alpha_sin_amplitude,alpha_sin_freq,alpha_sin_phase,cdc15_mean,cdc15_std,cdc15_range,cdc15_missing_ratio,cdc15_autocorr_lag1,cdc15_autocorr_lag2,cdc15_peak_count,cdc15_ls_dominant_period,cdc15_ls_max_power,cdc15_ls_band_power,cdc15_sin_amplitude,cdc15_sin_freq,cdc15_sin_phase,cdc28_mean,cdc28_std,cdc28_range,cdc28_missing_ratio,cdc28_autocorr_lag1,cdc28_autocorr_lag2,cdc28_peak_count,cdc28_ls_dominant_period,cdc28_ls_max_power,cdc28_ls_band_power,cdc28_sin_amplitude,cdc28_sin_freq,cdc28_sin_phase,elu_mean,elu_std,elu_range,elu_missing_ratio,elu_autocorr_lag1,elu_autocorr_lag2,elu_peak_count,elu_ls_dominant_period,elu_ls_max_power,elu_ls_band_power,elu_sin_amplitude,elu_sin_freq,elu_sin_phase,cross_autocorr_lag1_mean,cross_autocorr_lag1_std,cross_autocorr_lag1_min,cross_autocorr_lag2_mean,cross_autocorr_lag2_std,cross_autocorr_lag2_min,cross_ls_band_power_mean,cross_ls_band_power_std,cross_ls_band_power_min,cross_ls_max_power_mean,cross_ls_max_power_std,cross_ls_max_power_min,cross_std_mean,cross_std_std,cross_std_min,n_experiments_high_autocorr
YCR084C,0,3.0839528461809906e-18,0.3771678082174505,1.6,0.0,-0.0841566131580674,0.2183547506707364,7,70.1180904522613,0.3148846200669749,13.497660434253964,0.1434095563865669,0.010974417388991,8.012270034456294e-30,0.0004166666666666,0.2820384011481809,1.0699999999999998,0.0,0.0424153318360457,0.3628228358971953,6,123.31658291457283,0.3987538432410205,3.963793026173178,0.1565097083973759,0.0064316109138933,4.589912464574096e-18,-0.000625,0.2776569094674216,0.85,0.0588235294117647,0.4861909715427284,0.1729758837641105,5,83.96984924623115,0.5132913801087321,17.9423787103145,0.116185026119827,0.0090878468426968,1.8756684062574687e-41,0.0007142857142857,0.1559974489587334,0.63,0.0,0.5394451812506547,0.1144109176317702,3,284.49748743718595,0.6234164391151698,1.2964466960941057,0.1903512915200897,0.0035181846942618,3.384207235445833,0.14814989674023557,0.244552571723841,-0.0841566131580674,0.2513844901106807,0.08094726297270508,0.1729758837641105,11.801277390247215,5.831437844775242,3.963793026173178,0.40897661447224243,0.08132113049017983,0.3148846200669749,0.3122877062776844,0.04591201794826693,0.2776569094674216,1
YCR085W,0,0.0,0.2450396793265214,0.92,0.0,-0.2837370947015196,0.2496468825102786,6,13.386934673366834,0.3566046050876598,9.98401194611642,0.0665440584042317,0.0102206853718768,3.744187819408176e-19,0.00125,0.7397596034073052,2.8,0.0,-0.1605333013234258,0.4346999949289398,8,20.30150753768844,0.5105756553268952,2.03840407094187,0.4344308921491893,0.0060445542016976,3.455015835020994e-17,0.0,0.6224524550706901,1.89,0.0,0.5968586423113844,0.1588017189884403,3,83.96984924623115,0.6953012708602923,25.86405133624754,0.4239241080794776,0.0068427000894378,7.090496808059025e-33,-9.912705577010326e-18,0.267581763205193,1.03,0.0,-0.3766997120472153,0.2129463855467003,4,64.89949748743719,0.482015236896837,4.4721373323769456,0.1107524873709125,0.0044968537564105,0.3166564240861462,0.05086274876214634,0.3893399803985896,-0.2837370947015196,0.2810495321425529,0.11480290202394866,0.1588017189884403,12.628822451101945,9.904935936462964,2.03840407094187,0.5208271770916157,0.13846221656765906,0.3566046050876598,0.5357505792681723,0.2110684916820139,0.2450396793265214,1
YCR086W,0,0.0011111111111111,0.2504859474632124,0.8300000000000001,0.0,-0.057441171482163,0.1982823532724452,6,62.49748743718592,0.3387062261140037,17.801894443459247,0.06282197979403,0.0086926112878907,9.733008708132404e-21,0.0,0.01,0.02,0.9166666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000625,0.4146756074029433,1.56,0.0588235294117647,0.4767220284995375,0.1576654643419114,3,94.3718592964824,0.5954887433719864,23.091401629386112,0.370266476670922,0.0084678902746794,3.326601056859034e-30,0.0007692307692307,0.2159224055236061,0.63,0.0714285714285714,0.5925048659861119,0.1322355753878524,3,324.9497487437186,0.6999981228288916,1.1962963506283972,0.2515273193346504,0.0016666666666666,9.003359670339105e-18,0.13976028567245816,0.23941913616376878,-0.057441171482163,0.11864927253811886,0.08552064203831118,0.0,13.631098690948454,9.87757933265283,0.0,0.3113983231619967,0.24387292051860954,0.0,0.2250538516220519,0.16618399528011263,0.01,1
YCR087W,0,-0.0005555555555555,0.2642278524771591,1.09,0.0,0.4124673796301436,0.4550933744064217,4,70.96482412060301,0.4610671789808204,26.630059730482035,0.2781159358578055,0.0137276638584071,2.811415680872716,0.0,0.3661625322175932,1.28,0.0,0.0756475530707797,0.2197548086871054,9,22.36180904522613,0.3354608152791055,3.250854520835593,0.5749207057830076,0.0016666666666666,2.83950074136705,0.0006249999999999,0.442796069737526,1.54,0.0588235294117647,0.0924475548800232,-0.6836394447307226,4,41.20603015075376,0.5526831855211023,7.871599709982293,0.2061346308598685,0.0074009838424408,1.3742726640024866e-19,1.1895246692412392e-17,0.2567934133556722,1.01,0.0,0.5074560541061913,0.2415085887795481,4,324.9497487437186,0.5905077683434379,1.9320505918269248,0.2422784581809603,0.0016666666666666,1.9346866064116662e-28,0.19352082919364885,0.15497043583907236,0.0756475530707797,-0.002930420545731819,0.4908289870778946,-0.6836394447307226,12.584171320433306,10.10950237635897,3.250854520835593,0.4497370599270094,0.08904181875844606,0.3354608152791055,0.35772881814409274,0.07314368372681071,0.2642278524771591,1
YCR088W,0,7.7098821154524765e-19,0.1828478420253663,0.74,0.0,-0.3660555166228598,-0.2270270986345823,5,27.78140703517588,0.2825176296601249,3.763175906627567,0.0657010141814216,0.0100955193360107,5.0321466178682546e-21,-0.0008333333333333,0.4030810161190372,1.47,0.0,0.3335673511399301,0.3339064101127197,7,20.30150753768844,0.5449507975227541,2.490985991729169,0.4329116133019119,0.0016666666666666,4.560715952583651,-0.0012499999999999,0.3319238429218365,1.15,0.0588235294117647,0.6626198342896709,0.4766801381766484,3,196.08040201005025,0.6931818570160192,5.64314243347305,0.3735944862887198,0.0051023514146261,3.776534491053937,0.0007142857142857,0.3058352564398562,1.02,0.0,0.1353503542029048,-0.022985815339837,3,157.36180904522615,0.4440144010828294,1.848853958779596,0.2915779959933214,0.0016666666666666,3.176450291291261,0.21004388960224704,0.42894193745109066,-0.3660555166228598,0.19451981655159525,0.3037240366226716,-0.2270270986345823,3.965768110609929,1.2948115072968946,2.490985991729169,0.5068834280662994,0.16980011851282492,0.2825176296601249,0.30595090035541334,0.09176639926833177,0.1828478420253663,2
YCR089W,0,-1.3877787807814457e-17,0.6191032941996746,2.49,0.0,0.7307484993078693,0.0730951241592492,4,65.88442211055276,0.3939584883590816,22.630688950332782,0.5519749598345138,0.0152232769648194,1.4269712530920815,-0.0004166666666666,0.7446334622185303,3.52,0.0,-0.3274060631163337,0.185074220878147,10,20.30150753768844,0.3416840754773069,2.3258850132470474,0.1217920809051284,0.0056520679320598,5.176592979519936e-16,6.5307236742656274e-18,0.3070351579791704,1.25,0.0,0.3960906822095838,-0.0427578477491373,4,154.47236180904522,0.3780349514014585,9.571870415390782,0.2458668466755349,0.0054281840658497,3.110522867351121e-13,-1.1895246692412392e-17,0.2269990560081063,0.8,0.0,0.602676508116846,0.0529985260196782,4,30.22613065326633,0.5335294788021258,1.1073319959206709,0.0,0.0,0.0,0.26647770613370647,0.4416049608494177,-0.3274060631163337,0.07180383242941964,0.09301653419149215,-0.0427578477491373,11.50948145965687,8.401865592435191,2.3258850132470474,0.3712258384126157,0.02187733340400035,0.3416840754773069,0.5569239714657918,0.1839796548535084,0.3070351579791704,2
YCR090C,0,-0.0005555555555555,0.2502104052863914,0.8300000000000001,0.0,-0.208396929281853,-0.1011363670790208,6,24.394472361809044,0.313708374244056,3.463656849821241,0.1098833052377148,0.0075206620249351,3.577543390077256,0.0004166666666666,0.3130825126419906,1.2200000000000002,0.0,-0.0127963552061516,0.5286704999491888,8,20.30150753768844,0.3699488407160352,2.9915060852785604,0.6072169892311681,0.0016666666666667,3.168388685558788,-1.734723475976807e-18,0.2375131575302724,0.8,0.0588235294117647,-0.1158040285983119,0.333593311472499,5,23.86934673366834,0.4281117022219851,14.305813377364824,0.1642323586896091,0.0016666666666666,8.957236124038544e-24,-0.0014285714285714,0.543846842185465,2.43,0.0,0.1154295774178026,0.2088495327826902,3,350.95477386934675,0.4769091532075152,3.1534567576818238,0.5402472347090694,0.0026278575012518,7.320640698584104e-13,-0.11233243769543884,0.07989132244173401,-0.208396929281853,0.25370914811422235,0.2632492888316587,-0.1011363670790208,6.920325437488209,5.225884656761428,2.9915060852785604,0.37058963906069214,0.04670716097841449,0.313708374244056,0.26693535848621813,0.03304012613628605,0.2375131575302724,0
YCR091W,0,-0.0005555555555555,0.2980952909207655,1.16,0.0,0.0877244297233633,-0.0051516366464892,6,57.41708542713568,0.3057380661787332,15.365675303931162,0.2312068100521455,0.0178560613342586,0.7129301380460482,0.0008333333333333,0.5071646401536903,1.86,0.0,-0.0197940203944382,0.3786619618112378,10,20.30150753768844,0.4541356077864583,3.2883550960181838,0.1220199568363455,0.0052878318992858,1.0206576039949748e-16,-0.0012499999999999,0.4949605413565813,2.27,0.0588235294117647,-0.0275944538899276,-0.1022967828475163,4,37.73869346733668,0.2718583740453352,10.994765389066046,0.3911856616452499,0.0103752498909404,2.799399788804016,0.0,0.5927900134111573,2.33,0.0,0.544560747170973,0.0620226775320838,2,431.8592964824121,0.54566042920209,2.076215509078662,0.8757356123856709,0.0016666666666677,2.78365618328274,0.013445318479665838,0.05261971408793841,-0.0275944538899276,0.09040451410574409,0.2076512492552016,-0.1022967828475163,9.882931929671797,4.992831266405013,3.2883550960181838,0.3439106826701755,0.07915852858844315,0.2718583740453352,0.43340682414367904,0.09580933592023319,0.2980952909207655,0
YCR092C,0,-3.0839528461809906e-18,0.2159732493723341,0.78,0.0,-0.253174723222565,0.0927883248337445,5,13.386934673366834,0.3443792630041906,4.394227329210054,0.0137273512742701,0.0148029107781561,7.919643011121361e-07,9.251858538542969e-18,0.4080747480548141,1.69,0.0,-0.1109579847946801,0.2911663071517096,9,20.30150753768844,0.4681234088232272,3.675040215558369,0.216659299892467,0.0038634639499825,3.0089020755895106,-0.0012499999999999,0.2287431692969213,0.86,0.0588235294117647,0.642395613611965,0.3236231977250048,4,183.36683417085425,0.5674049917994969,11.032956555961851,0.0,0.0,0.0,-0.0014285714285714,0.221773924232286,0.89,0.0,-0.1539987002810598,-0.386211588113972,3,125.5778894472362,0.3871959193922312,4.509122963776475,0.1613748515337839,0.0016666666666673,2.7208312450973247,0.09275430186490662,0.3929678348639886,-0.253174723222565,0.23585927657015296,0.10203050314977055,0.0927883248337445,6.367408033576758,3.312080392256802,3.675040215558369,0.4599692212089715,0.09123225675131116,0.3443792630041906,0.2842637222413565,0.08770269968651892,0.2159732493723341,1
YCR093W,0,-0.0005555555555555,0.3270316366317251,1.2,0.0,-0.1181679506525463,0.3044778656430618,6,14.233668341708542,0.3741390348294575,6.438519947152407,2.6756991614166607e-20,0.0175290347478524,5.334478071741992e-13,0.0008333333333333,0.2609584364521591,0.91,0.0,-0.0217232790321156,-0.1559549451933496,7,14.120603015075377,0.2045234690077073,1.762674928154506,0.2606543215872228,0.0020686922337274,6.283185307179585,-0.0012499999999999,0.2165027424768564,0.71,0.0588235294117647,0.6584153200835368,0.447623400296657,3,176.4321608040201,0.7667264014678766,9.330598243084804,0.0513918925793426,0.0117525323380026,6.310156052182452e-06,1.2390881971262908e-18,0.2332686985308695,0.74,0.0,-0.5507587544706903,0.1006844812355745,4,79.34673366834171,0.7536790392708828,5.207966920097477,0.0641507299952574,0.0046545927414206,5.0287923064755e-07,0.17284136346629161,0.34560280108788455,-0.1181679506525463,0.19871544024878973,0.25750854064162954,-0.1559549451933496,5.843931039463906,3.1180675427820193,1.762674928154506,0.4484629684350138,0.23545851672379686,0.2045234690077073,0.2681642718535802,0.0454100000634869,0.2165027424768564,1
YCR094W,0,-5.396917480816733e-18,0.194793337782493,0.71,0.0,-0.1898157653230294,-0.1180083965963489,5,23.547738693467338,0.3360093215364254,12.338464598065205,0.0777253009253294,0.009630704013501,1.5201159205252436e-21,4.625929269271485e-18,0.2437553418218084,0.84,0.0,-0.1306112605607381,0.1714246900063954,8,106.83417085427136,0.3246186128509754,5.359464447864967,0.0491490359051919,0.004106930789362,1.5200916684230915e-24,0.0005882352941176,0.3197144054278166,1.2999999999999998,0.0,0.1879478781055739,-0.1733251145375338,5,66.63316582914572,0.3955380746976032,10.888322110508655,0.1847966048360716,0.0226086410248032,2.5522695662069386,-5.9476233462061954e-18,0.2553708787514459,0.98,0.0,0.1666518805696109,-0.0193064230844321,3,108.24120603015076,0.3852682287668679,4.169599374021857,0.0292768159765467,0.0045147260520104,0.7298981829781434,-0.044159715926064526,0.16589503659724913,-0.1898157653230294,-0.03996960704249577,0.15117461524021877,-0.1733251145375338,9.52875038547961,3.006984894180833,5.359464447864967,0.352055336361668,0.03109660711377534,0.3246186128509754,0.2527543616773727,0.05139426073134696,0.194793337782493,0
YCR095C,0,0.0005555555555555,0.1364010517319432,0.49,0.0,0.3606668908021083,-0.2419411381002978,3,40.48241206030151,0.5647852662176671,8.304112780365267,0.0767573636580151,0.0069575347686112,0.8144641921654939,0.0012499999999999,0.2764403567378202,1.28,0.0,0.147487282916588,-0.174771501847345,8,20.30150753768844,0.319524854055886,2.3913384237829067,0.4675453666367694,0.0016666666670286,2.9865449960219217,0.000625,0.2451394692312929,1.02,0.0588235294117647,-0.035404811868977,0.017875029613968,6,16.93467336683417,0.2640599059807508,9.24563711420606,0.2511341129165245,0.00209076885827,6.242442624939625e-19,-0.0007142857142857,0.3650531132728552,1.5299999999999998,0.0,0.1864186873152303,0.0973987099437993,2,30.22613065326633,0.4150658875769962,2.938056367067686,0.0718398695280589,0.0042829630308809,1.3760833411922333,0.15758312061657312,0.16185310802976358,-0.035404811868977,-0.13294587011122494,0.11011553887932446,-0.2419411381002978,6.647029439451411,3.033677255239347,2.3913384237829067,0.38279000875143465,0.13066699512219232,0.2640599059807508,0.21932695923368542,0.06001369838581133,0.1364010517319432,1
YCR096C,0,0.0005882352941176,0.1729151641101461,0.5800000000000001,0.0555555555555555,-0.0679166968918116,0.0835021294022609,5,60.80402010050251,0.3030444780041902,15.698314782238974,0.0903089847737136,0.0089993976417775,4.355734733803985e-15,0.0004166666666666,0.6512966500673014,2.79,0.0,0.1253212478973516,0.6653841839422441,7,20.30150753768844,0.6637132855685034,0.6874382004514836,1.2192827349008448,0.0016666666666667,3.504137201979412,-6.938893903907228e-18,0.4190614513409698,1.31,0.0588235294117647,0.4573658368054635,0.1134231738313304,4,205.32663316582912,0.4474326870941157,6.657355787126568,0.3722089916510667,0.0045559939384757,3.613624500386667,7.930164461608259e-18,0.3684717473177945,1.5,0.0,0.3745538375746343,0.5037377670063329,4,30.22613065326633,0.5013527228860003,2.429576672560282,0.3883489468411988,0.0016666666666666,1.81397439545549,0.17159012927033448,0.21692708773454675,-0.0679166968918116,0.28743649572527846,0.26752838914321236,0.0835021294022609,7.681036256605676,6.1707668467870205,0.6874382004514836,0.4713968168889364,0.14821427467259052,0.3030444780041902,0.4144244218394724,0.19532594649046212,0.1729151641101461,1
YCR097WA,0,-1.5419764230904953e-18,0.1575506973079529,0.71,0.0,0.582664425230305,0.2150956418432257,4,165.79899497487438,0.453926155155084,11.62440644959929,1.242832889499692,0.0016666666666666,3.8823899036847513,0.0008695652173912,0.5443377551506231,2.02,0.0416666666666666,-0.433078684018845,0.4694229687502955,9,20.30150753768844,0.4607746319039001,1.1150308293656483,0.2877690051390912,0.0046323213635175,1.8968428191082327,3.1720657846433036e-17,1.0338969277170995,2.58,0.5882352941176471,0.7175663835551537,0.0,2,29.09547738693467,0.7830759996629643,29.49279472926664,0.91873960953025,0.0093012701572563,7.548515615985452e-13,0.0007142857142857,0.2172051132558573,0.8999999999999999,0.0,-0.1268991458782715,0.6866765820187272,4,570.5527638190955,0.3626389964341862,2.8468290475578657,0.2281016213173741,0.0016666666666668,2.021840150515054,0.2890507082555379,0.513583994415647,-0.433078684018845,0.22817287019784038,0.19186408613680028,0.0,14.077410669410526,11.714301608616134,1.1150308293656483,0.5659255955739827,0.15357397545472068,0.453926155155084,0.5785951267252252,0.3585859771551592,0.1575506973079529,2
YCR097WB,0,0.0005882352941176,0.2258961392851693,0.8500000000000001,0.0555555555555555,0.3785464970795313,-0.0131662430659523,4,57.41708542713568,0.364037404721689,11.55505290258662,1.1731197167920913,0.0016666666666666,3.825372648163976,-0.0004761904761904,0.6046681592133324,2.41,0.125,-0.3812174612970934,0.4399056863696848,8,20.30150753768844,0.5953482289997096,3.134226268439697,0.3414838259410074,0.0022232739712956,6.283185307179519,-0.0025,0.6802710856709993,1.59,0.7647058823529411,0.0,0.0,1,23.5678391959799,0.995723322669054,2.537021308731336,0.0,0.0,0.0,-0.0007142857142857,0.4305057538310408,1.92,0.0,0.4712754299900588,0.3684694923706055,3,579.2211055276382,0.5040648234074812,2.664719873035833,0.503155442263352,0.0016666666666666,1.9277610177766729,-0.0008903214058540258,0.3101729760592559,-0.3812174612970934,0.14224648110124416,0.21054546516116607,-0.0131662430659523,5.742100159919218,4.117602711314633,2.537021308731336,0.6517029854634843,0.2609452926896361,0.364037404721689,0.503611794723167,0.1987853776962453,0.2258961392851693,1
YCR098C,0,-0.0005555555555555,0.2473071015339749,0.94,0.0,0.2645627250639665,-0.0717939421755713,6,26.087939698492463,0.3083615526211173,10.617428796614435,0.1848529561227032,0.0159363778350532,0.7811718886253622,0.00125,1.0395243804259715,3.4399999999999995,0.0,0.91920139102273,0.90427100231443,5,413.8190954773869,0.8844870023941803,0.619913117175165,1.4711899708579297,0.0021882299798305,4.607132399564581,0.0005882352941176,1.0201872411084227,4.02,0.0,0.5141084307838705,0.1713180158405923,5,154.47236180904522,0.5358424772095631,11.90258767273478,1.0474589084570856,0.006866023983941,1.7586688544358806,-0.0014285714285713,1.0569690976889474,3.03,0.0,0.8324727811311958,0.7185058496461749,3,480.97989949748745,0.8783412523855701,0.4484505076099643,1.3163196427451556,0.0020792381310875,0.5402532984780326,0.5659575156235223,0.2697581527233847,0.2645627250639665,0.33459835865981696,0.4148662810504448,-0.0717939421755713,7.7133098621747935,5.043154857209669,0.619913117175165,0.5762303440749535,0.23692969183776286,0.3083615526211173,0.7690062410227897,0.36898145874535393,0.2473071015339749,2
YCR099C,0,-0.0005882352941176,0.1556946705890313,0.74,0.0555555555555555,-0.0542112299952499,0.0815977177479935,6,21.85427135678392,0.2634485595665758,8.319498514639925,0.8789338390366991,0.0016666666666666,3.870929464046539,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005882352941176,0.5512816146808464,2.01,0.0,0.7839554158880991,0.6028710603047008,3,240.0,0.5827375579574436,15.28226552095324,0.019072093529629,0.0083294592482128,5.4605850742557756e-12,0.0,0.1634887501590596,0.6,0.0,0.2247155827246746,-0.3370260385047126,3,154.47236180904522,0.6741403760434561,1.1565615437011212,0.1358738720439582,0.001666666666669,2.3569697179172246,0.24324806196428309,0.38297784644795546,-0.0542112299952499,0.22815625935089812,0.2670492257066804,0.0,7.867254678531054,6.247148855208692,0.0,0.28206203917467315,0.23826541444488894,0.0,0.2356587617566259,0.23205393996292445,0.0,1
YCR100C,0,0.0005555555555555,0.2279978611552267,1.09,0.0,0.3347309728962338,0.0890996944066184,4,62.49748743718592,0.3244532755022048,10.113185199683608,1.1992787383462091,0.0016666666666666,3.805129893131315,0.0,1.6101138676089548,3.79,0.875,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006249999999999,0.9329554434028454,3.25,0.0588235294117647,0.5766917180952743,0.1991195785930802,3,219.59798994974872,0.3965299705969046,13.659186928220391,0.4899732185196275,0.0327782485160224,2.295919866337297,-0.0007142857142857,0.2792966749767372,0.81,0.0,0.3137405147838312,0.0253814856928911,3,417.4120603015076,0.3818791459742291,2.376695282768297,0.2447649620437504,0.0023940664162674,0.3172267879607866,0.30380756366383604,0.236446649879468,0.0,0.09607309099989952,0.08143964161597163,0.0,7.924124042634666,5.787189211064501,0.0,0.24032774869970316,0.17246609829228143,0.0,0.923689057389009,0.5642845400777984,0.2279978611552267,2
YCR101C,0,-0.000625,0.177216983878521,0.72,0.1111111111111111,-0.5066460868998693,0.3675877941576683,6,14.233668341708542,0.3571825924370535,7.024153576851712,0.1078336823316143,0.0158529207448577,1.0512576206989162,0.0008333333333333,0.3636953471733664,1.38,0.0,-0.316949484241683,0.7319989727568681,10,20.30150753768844,0.629881727212017,2.5887529758537937,0.4289835706743282,0.0016666666740859,5.9418417391957385,0.0006666666666666,0.9043263914219368,2.88,0.1176470588235294,0.6179523404048385,0.3765181720281232,4,240.0,0.5566799660234583,8.65575070233827,0.2231173336545197,0.0386432805700924,2.890317151769321e-28,-5.451988067355679e-18,0.2343379732657208,1.09,0.0,0.0774420230672292,0.2826792863945433,5,30.22613065326633,0.3689212587345676,3.283083596270138,0.107187926914158,0.004155117425748,1.422040743610122,-0.06854774357890463,0.4915675431699963,-0.5066460868998693,0.49203497964755316,0.16971932988309998,0.3675877941576683,6.0895524183479255,2.563490439147299,2.5887529758537937,0.5145814285575095,0.11524009623197512,0.3571825924370535,0.48174624082460804,0.3083548094359557,0.177216983878521,1
YCR102C,0,0.0005555555555555,0.2211201840684588,0.9,0.0,0.4687923583465889,0.3260809351835317,5,59.9572864321608,0.569402552248816,17.146860035894612,0.2415476565718198,0.0166050687458179,0.1416155364635924,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013333333333333,0.4675876626069407,1.68,0.1176470588235294,0.4776402371883395,0.0797957150723669,2,161.75879396984922,0.4765663600195157,11.244491379190698,0.0548255793056392,0.0114806962744084,2.104500796181875e-07,-0.0007142857142857,0.2516364805972038,1.15,0.0,0.4355995438622019,0.2140931964776275,3,443.4170854271357,0.6179536669848353,2.259472429893483,0.4002981322863823,0.0016666666666666,2.568518029796493,0.3154775318449761,0.22310554462592813,0.0,0.1352922167519662,0.13878542273727687,0.0,9.463783805028436,7.112519097626339,0.0,0.3486563040894439,0.24943342923900153,0.0,0.22956928222513318,0.190985332770698,0.0,2
YCR103C,0,0.0005882352941176,0.2240659196133582,0.81,0.0555555555555555,-0.0448632528344886,0.7265570086885412,7,14.233668341708542,0.4744473283518057,16.622835848961177,0.1876184257498362,0.013336397251056,0.5780389833224769,-0.0004166666666666,0.3665774039074907,1.62,0.0,0.1501081376712912,0.4624212189824402,9,20.30150753768844,0.3962977889627909,1.7869529944594529,0.2715248673869648,0.0054913426061929,0.9276253824689634,0.0,0.4211608607031705,1.59,0.0,-0.1068374580604506,-0.1332942759294013,4,35.42713567839196,0.2957586612055481,9.440476370720086,0.3020055482565431,0.010524512000129,0.1897933366066591,1.982541115402065e-18,0.1471151152766334,0.5700000000000001,0.0,0.4132346523120157,0.0135097366660089,3,397.18592964824126,0.5659042657775561,1.8652449297950084,0.1037889471373746,0.0063143852294424,2.3939459785199007,-0.0005308577412160056,0.10948144662457482,-0.1068374580604506,0.3518946505805267,0.3596277238634499,-0.1332942759294013,9.283421738046904,6.057741858501271,1.7869529944594529,0.38883459284004823,0.07313997727600322,0.2957586612055481,0.3372680614080064,0.08308983940736757,0.2240659196133582,0
YCR104W,0,-0.0017647058823529,0.1737894362902704,0.65,0.0555555555555555,-0.1646287649316442,0.0747390975168363,5,13.386934673366834,0.3019691800129926,8.016566270340656,0.1052997894861896,0.0143077925217927,0.6104315776087343,0.0,1.77,3.54,0.9166666666666666,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000625,0.2947555926102166,1.23,0.0588235294117647,-0.0750234199921424,-0.1912155822569302,3,50.45226130653266,0.3106092813975964,9.613651951454647,0.1885333857360276,0.0126273831729642,3.099636296447461e-13,-1.982541115402065e-18,0.1461897006338975,0.46,0.0,-0.1435103469124874,-0.3199730013697017,4,93.79396984924624,0.4590751089575164,4.574310655825517,0.106700137487329,0.0016666666666666,3.103011715765293,-0.0798840616412622,0.06729723589499799,-0.1646287649316442,-0.03882549491336463,0.11199267004241081,-0.1912155822569302,5.876739407265101,4.206322242678812,0.0,0.20419282047019635,0.144429207080065,0.0,0.7461816763001624,0.7256312988018845,0.1737894362902704,0
YCR105W,0,-1.5419764230904953e-18,0.1737814719698276,0.6599999999999999,0.0,-0.013816348497008,0.6788640426875532,7,178.5,0.4001578553430547,7.645275861470376,0.0791059646324956,0.0153645902744291,0.6000441046763172,0.0004166666666666,0.3363836991525534,1.28,0.0,-0.3378552306563497,0.2611904932904774,9,20.30150753768844,0.3547142273986436,1.7033777371927064,0.1379572983414474,0.006002322273647,3.54878944463869e-16,1.9592171022796878e-17,0.3278988366231627,1.21,0.0,0.3707916980370956,0.5803974738716932,5,233.0653266331658,0.4659306944302997,10.056204909965317,0.2499395224770383,0.0118298115272886,0.4637195178754439,-7.930164461608259e-18,0.2923061017886167,0.91,0.0,0.2998376895186513,0.2996740468098807,4,379.8492462311558,0.5222447508913276,2.575195619274309,0.3095466802756681,0.0025650793976496,2.9239029523913607e-18,0.00637337296124596,0.28965592925179884,-0.3378552306563497,0.5068173366165746,0.1782756777490963,0.2611904932904774,6.4682861695428,3.510119560711092,1.7033777371927064,0.40693425905733266,0.04565607203300946,0.3547142273986436,0.27935466924851454,0.07473184600409245,0.1737814719698276,1
YCR106W,0,0.0005555555555555,0.2454128544632544,1.01,0.0,-0.0028058535745195,0.418155889222938,7,111.60804020100502,0.3399816652149577,20.00935987501291,0.2056783251393388,0.0093103920665398,3.6053035280477177,0.0008333333333333,0.6234775902593096,2.23,0.0,0.1079888855451184,0.2602061579490009,9,20.30150753768844,0.4667366328955038,2.6124597599298967,0.2388983616843784,0.0061929518554965,5.255213821045654e-06,-0.0005882352941176,0.2835379544722321,1.08,0.0,0.399430706776132,0.0009629809375096,2,109.39698492462313,0.3559223373065262,16.372591497901816,0.4289661337755667,0.0027820761869964,4.736797394966881e-16,-0.0007692307692307,0.3580601912971001,1.57,0.0714285714285714,0.2142669821638512,-0.0208817062008529,3,469.4221105527639,0.4155529129710868,3.3230697034821866,0.3029369383464782,0.0051223565996154,5.778571164601383e-16,0.16820457958224364,0.16964278150859693,-0.0028058535745195,0.22644167603648283,0.17198354739146618,0.0009629809375096,12.99813704428154,7.492362357681859,2.6124597599298967,0.3875468784723292,0.05637250606980174,0.3399816652149577,0.3841427997315987,0.16994947735602892,0.2454128544632544,1
